player_id,form_a,period_a,club_a,n_a,ar_a,form_b,period_b,club_b,n_b,ar_b,leagues,similarity,shared_clubs,match_cooccur,cooccur_rate_pct,unique_pid_both_sides,decision
8821,G. Saviour,2025-08-17..2026-08-30,Baniyas SC,28,,Saviour Godwin,2023-09-14..2026-05-05,"Al Okhdood, Baniyas SC",75,سافيور غودوين,"SAU, UAE",0.583,Baniyas SC,17/28,60.7,True,
382916,M. Mosaad,2025-08-09..2026-09-02,Future FC,31,,Mohammed Mossad,2024-10-31..2026-08-27,Future FC,47,,EGY,0.583,Future FC,29/31,93.5,True,
17159,A. Ragab,2025-08-09..2026-08-26,Petrojet,18,,Abdel Kafi Ragab,2025-08-09..2026-09-07,Petrojet,20,,EGY,0.583,Petrojet,18/18,100.0,False,
452325,D. Koumare,2025-08-16..2026-09-06,"Al Ain, Al-Dhafra",27,,Daraman Komari,2024-02-25..2026-04-23,Al Ain,38,,UAE,0.583,Al Ain,9/24,37.5,True,
385019,Obaid Al Zaabi,2022-12-19..2026-05-05,Ajman,58,,Obaid Raed,2023-08-18..2025-05-25,Ajman,36,,UAE,0.583,Ajman,34/36,94.4,True,
10320,Daniel Simões,2024-08-24..2024-08-29,Dibba Al Hisn,2,,Danielzinho,2024-08-29..2024-08-29,Dibba Al Hisn,1,,UAE,0.583,Dibba Al Hisn,1/1,100.0,True,
283174,M. Manai,2026-08-22..2026-08-28,Al Sadd,2,,Mohamed Al Manai,2023-08-17..2026-09-05,"Al Sadd, Al-Markhiya",15,,QAT,0.583,Al Sadd,0/2,0.0,True,
282352,Y. M. Sayed,2025-08-30..2026-08-29,Al-Sailiya,21,,Youssef Sayed,2022-08-30..2026-09-03,"Al-Rayyan SC, Al-Sailiya",6,,QAT,0.583,Al-Sailiya,1/5,20.0,False,
498472,Khaled Shefo,2024-12-20..2026-09-07,National Bank of Egypt,34,,Shefo,2026-02-16..2026-08-31,National Bank of Egypt,16,,EGY,0.588,National Bank of Egypt,15/16,93.8,True,
550446,M. Gad,2025-08-08..2026-08-31,Pyramids FC,29,,Mahmoud Gad,2025-08-08..2026-08-31,Pyramids FC,22,,EGY,0.588,Pyramids FC,22/22,100.0,False,
292994,G. Chika,2025-08-25..2026-08-31,"Future FC, Petrojet",24,,G. Okwara,2023-09-18..2026-09-07,"El Geish, Petrojet",53,,EGY,0.588,Petrojet,1/24,4.2,True,
20662,S. Touka,2022-10-18..2024-07-31,"Al Ittihad, Ceramica Cleopatra",55,,Seif Teka,2023-06-30..2026-09-01,"Al Ittihad, Ceramica Cleopatra, Wadi Degla",55,,EGY,0.588,"Al Ittihad, Ceramica Cleopatra",28/54,51.9,True,
50366,M. Al Shamsi,2025-08-17..2026-04-09,Al Wahda FC,22,,Mohamed Hasan Alshamsi,2023-08-18..2026-04-04,Al Wahda FC,39,,UAE,0.588,Al Wahda FC,12/22,54.5,True,
159587,Saile,2023-01-27..2024-06-01,Baniyas SC,35,,Saile Samuel,2024-08-24..2025-05-24,Baniyas SC,23,,UAE,0.588,Baniyas SC,0/23,0.0,False,
181143,Y. Abdullla,2025-08-21..2026-08-28,Al Sadd,22,,Yousef Abdulla Baliadeh,2023-08-18..2026-09-05,Al Sadd,15,,QAT,0.588,Al Sadd,1/14,7.1,True,
366516,Gueye Laye,2025-02-23..2026-09-03,Al-Arabi SC,6,,I. Laye,2026-08-21..2026-08-29,Al-Arabi SC,2,,QAT,0.588,Al-Arabi SC,1/2,50.0,True,
42290,A. Ali,2025-08-15..2026-08-27,Al Wakrah,20,,Almahdi Ali,2022-08-02..2026-09-04,"Al Wakrah, Al-Gharafa",98,,QAT,0.588,Al Wakrah,10/20,50.0,False,
456967,A. Taalab,2025-08-10..2026-09-02,El Gouna FC,29,,Abdel Gawad Taalab,2024-06-13..2026-09-09,El Gouna FC,86,,EGY,0.593,El Gouna FC,28/29,96.6,True,
384483,A. Hawash,2025-08-16..2026-09-01,"El Mokawloon, Enppi",22,,Ahmed Nader Hawash,2023-06-01..2026-09-01,"El Mokawloon, Enppi",73,,EGY,0.593,"El Mokawloon, Enppi",21/22,95.5,True,
283564,Ossama El Nagar,2024-05-11..2025-05-29,"El Mokawloon, Ghazl El Mehalla",24,,Ossama Fathy,2024-05-11..2026-09-07,"El Mokawloon, Ghazl El Mehalla, Olympic El Qanah",29,,EGY,0.593,"El Mokawloon, Ghazl El Mehalla",23/24,95.8,True,
676539,A. Morgan,2026-08-26..2026-08-31,Asyut Petrol,2,,Abdelrahman Morgan,2026-08-26..2026-09-07,Asyut Petrol,4,,EGY,0.593,Asyut Petrol,2/2,100.0,True,
339662,M. Okasha,2025-08-09..2026-08-31,Petrojet,30,,Mohamed Ali Okasha,2024-11-01..2025-05-28,Petrojet,24,,EGY,0.593,Petrojet,0/24,0.0,False,
301570,Bader Abaelaziz,2023-12-24..2026-04-23,"Al Wahda FC, Shabab Al Ahli Dubai",32,,Bader Nasser,2022-09-03..2025-05-25,Shabab Al Ahli Dubai,39,,UAE,0.593,Shabab Al Ahli Dubai,20/32,62.5,True,
383614,A. El Said,2025-08-10..2026-05-28,El Gouna FC,25,,Abdallah El Saeed,2023-07-15..2026-05-28,"El Gouna FC, Ismaily SC",68,,EGY,0.593,El Gouna FC,24/25,96.0,False,
179699,Fiston Mayele,2023-09-21..2026-05-20,Pyramids FC,79,,Mahmoud Mayele,2026-03-01..2026-03-09,Pyramids FC,3,,EGY,0.593,Pyramids FC,0/3,0.0,True,
42218,Khalaf Saad,2023-10-20..2026-04-27,"Al Shamal, UMM Salal",46,,Khalifa Al Malki,2023-03-02..2025-04-18,"Al Shamal, UMM Salal",49,,QAT,0.593,"Al Shamal, UMM Salal",37/46,80.4,True,
42078,Khaled Mansour,2023-09-23..2026-04-27,UMM Salal,45,,Khaled Waleed,2022-08-02..2025-04-18,"Qatar SC, UMM Salal",66,,QAT,0.593,UMM Salal,38/45,84.4,True,
42249,Saud Abdullah,2022-08-03..2023-05-08,Al-Rayyan SC,13,,Saud Al Hajiri,2023-09-23..2024-04-24,Al-Rayyan SC,18,,QAT,0.593,Al-Rayyan SC,0/13,0.0,True,
292226,A. Soussi,2024-09-29..2025-05-12,Raja Casablanca,21,,Abderahmane Soussi,2025-11-21..2026-05-05,Al-Dhafra,12,,"MAR, UAE",0.593,,0/12,0.0,False,
363310,Mohammed Al Yami,2023-08-18..2026-08-13,"Al Shabab, Al-Hazm",91,محمد اليامي,Mohammed Essa Hurbush,2024-03-30..2025-05-26,Al Shabab,35,محمد حربوش,SAU,0.595,Al Shabab,35/35,100.0,False,
213980,N. Al Rashdan,2026-01-08..2026-04-27,Qatar SC,11,نزار الرشدان,Nizar Mahmoud Al-Rashdan,2024-02-24..2026-04-27,"Emirates Club, Qatar SC",22,,"QAT, UAE",0.595,Qatar SC,9/11,81.8,True,
291128,A. Bakri Al Ameen,2025-08-16..2026-04-27,Al Sadd,15,,Abdulrahman Al-Ameen,2022-08-01..2023-04-01,Al Sadd,10,,QAT,0.595,Al Sadd,0/10,0.0,True,
2274,M. Bulka,2025-08-28..2026-09-03,NEOM,10,مارسين بولكا,Marcin Bułka,2026-04-28..2026-08-28,NEOM,10,مارسين بولكا,SAU,0.6,NEOM,8/9,88.9,True,
635839,A. Al Jaber,2026-01-21..2026-08-28,Al-Nassr,2,عبدالملك الجابر,Abdulmalik Al-Jaber,2026-01-21..2026-09-08,"Al-Nassr, Al-Qadisiyah FC",8,عبدالملك الجابر,SAU,0.6,Al-Nassr,2/2,100.0,True,
2825,A. Mitrovic,2025-09-13..2026-04-27,Al-Rayyan SC,11,,Aleksandar Mitrović,2023-08-24..2026-04-27,"Al-Hilal Saudi FC, Al-Rayyan SC",111,ألكسندر ميتروفيتش,"QAT, SAU",0.6,Al-Rayyan SC,7/11,63.6,True,
522182,B. Seye,2025-05-16..2025-05-16,Al Khaleej Saihat,1,بوبكر سيي,Babucarr Seye,2025-05-16..2025-05-16,Al Khaleej Saihat,1,,SAU,0.6,Al Khaleej Saihat,1/1,100.0,True,
2716,R. Saiss,2025-08-21..2026-04-27,Al Sadd,16,,Romain Saïss,2023-09-15..2026-04-27,"Al Sadd, Al Shabab",69,رومان سايس,"QAT, SAU",0.6,Al Sadd,9/16,56.2,True,
675200,B. F. Abu,2026-08-22..2026-08-31,Asyut Petrol,2,,F. Abu Bakr,2026-08-22..2026-08-22,Asyut Petrol,1,,EGY,0.6,Asyut Petrol,1/1,100.0,True,
17032,K. Sobhi,2025-08-08..2026-08-31,AL Masry,27,,Khaled Sobhy,2022-10-18..2026-09-07,"AL Masry, Al Ittihad, Ceramica Cleopatra",77,,EGY,0.6,AL Masry,0/27,0.0,True,
498005,M. Ibrahim,2025-08-09..2026-05-28,Petrojet,27,,Mohamed Ibrahim Dodo,2024-11-01..2026-09-07,Petrojet,49,,EGY,0.6,Petrojet,26/27,96.3,False,
676575,A. Emad,2026-08-22..2026-08-22,Ghazl El Mehalla,1,,Abdallah Emad,2026-08-27..2026-08-27,Ghazl El Mehalla,2,,EGY,0.6,Ghazl El Mehalla,0/1,0.0,False,
440196,M. Emad,2026-08-23..2026-08-23,Ceramica Cleopatra,1,,Mohammed Emad,2023-09-27..2025-04-28,El Gouna FC,23,,EGY,0.6,,0/1,0.0,False,
50537,F. Lima,2025-08-17..2026-08-28,Al-Wasl FC,28,,Fabio De Lima,2026-04-24..2026-04-24,Al-Wasl FC,1,,UAE,0.6,Al-Wasl FC,1/1,100.0,True,
543044,H. Al Meqebaali,2025-08-16..2026-08-28,Shabab Al Ahli Dubai,28,,Hamad Abdullah Almeqbaali,2026-04-29..2026-04-29,Shabab Al Ahli Dubai,1,,UAE,0.6,Shabab Al Ahli Dubai,1/1,100.0,True,
345747,N. Vukic,2025-08-17..2026-08-16,Al-Jazira,26,,Nikola Vukić,2024-03-02..2026-05-05,Al-Jazira,28,,UAE,0.6,Al-Jazira,11/26,42.3,True,
28325,M. Blazic,2025-08-16..2026-05-11,Al-Ittihad Kalba,23,,Miha Blažič,2024-09-28..2026-04-23,Al-Ittihad Kalba,35,,UAE,0.6,Al-Ittihad Kalba,13/23,56.5,True,
297816,C. Amzar,2025-08-16..2025-11-21,Al Nasr,8,,Costin Amzăr,2024-10-05..2025-11-21,Al Nasr,22,,UAE,0.6,Al Nasr,1/8,12.5,True,
35969,A. Perez,2025-09-27..2026-08-29,Al-Arabi SC,18,,Alexis Pérez,2023-08-19..2026-08-21,"Al-Arabi SC, Al-Wasl FC",57,,"QAT, UAE",0.6,Al-Arabi SC,12/18,66.7,True,
283330,Adham Khalid,2024-08-24..2025-05-24,Baniyas SC,25,,Adham Khalid Ali Abdelhameed,2026-09-05..2026-09-05,Hatta SC,2,,UAE,0.6,,0/1,0.0,True,
405253,Abdallah Saleh,2023-01-28..2023-01-28,Al Bataeh,1,,Abdulla Al-Naqbi,2023-12-08..2023-12-24,Al Bataeh,3,,UAE,0.6,Al Bataeh,0/1,0.0,False,
16970,M. Hamdi,2025-08-08..2026-05-20,Pyramids FC,22,,Marwan Hamdy,2022-10-18..2026-05-20,"AL Masry, Pyramids FC",137,,EGY,0.6,Pyramids FC,22/22,100.0,False,
550423,A. Ibrahim,2025-08-10..2026-05-12,Kahraba Ismailia,4,,Abdel Rahman Ibrahim,2025-08-10..2026-05-12,Kahraba Ismailia,2,,EGY,0.6,Kahraba Ismailia,2/2,100.0,False,
17002,K. Mamdouh,2025-08-15..2025-08-15,Kahraba Ismailia,1,,Karim Mamdouh Khaled,2023-09-20..2024-07-03,"Baladiyyat Al Mehalla, El Gouna FC",40,,EGY,0.6,,0/1,0.0,True,
257273,M. Salifu,2022-10-18..2024-08-18,Al Ittihad,57,,Salifu Moro,2023-07-01..2025-05-16,Al Ittihad,52,,EGY,0.6,Al Ittihad,32/52,61.5,True,
482019,S. Amusan,2024-08-14..2024-08-14,Pyramids FC,1,,Samuel Omsa,2024-08-14..2024-08-14,Pyramids FC,1,,EGY,0.6,Pyramids FC,1/1,100.0,True,
403197,K. Kuku,2023-01-08..2023-07-19,Haras El Hodood,16,كينغسلي كوكو,Kingsley Kuku,2023-06-01..2023-06-01,Haras El Hodood,1,,EGY,0.6,Haras El Hodood,1/1,100.0,True,
42062,M. Musa,2025-08-14..2026-02-05,Al Shamal,11,,Mohammed Musa,2022-08-03..2025-04-18,"Al Shamal, Al-Duhail SC",55,,QAT,0.6,Al Shamal,0/11,0.0,True,
452659,Y. Marei,2026-08-22..2026-08-28,Al Ahli Doha,2,,Yousef Marel,2023-12-21..2024-04-28,Al Ahli Doha,6,,QAT,0.6,Al Ahli Doha,0/2,0.0,False,
42180,M. Waad,2025-09-12..2026-08-28,"Al Sadd, Al Shamal",19,,Mohammed Waad,2023-01-23..2026-09-05,"Al Sadd, Al Shamal",72,,QAT,0.6,"Al Sadd, Al Shamal",11/19,57.9,True,
197063,F. Díaz,2023-09-28..2026-09-05,Al-Gharafa,40,,Fabricio Díaz,2023-09-28..2026-04-08,Al-Gharafa,42,,QAT,0.6,Al-Gharafa,34/39,87.2,True,
42044,A. Asad,2025-08-16..2026-08-27,"Al Sadd, Al Shamal",20,,Ali Assadalla,2023-09-28..2026-04-08,Al Sadd,47,,QAT,0.6,Al Sadd,10/20,50.0,True,
634051,F. Bais,2026-08-21..2026-08-27,Al Shamal,2,,Federico Bais,2026-08-21..2026-08-21,Al Shamal,1,,QAT,0.6,Al Shamal,1/1,100.0,True,
70314,Wesley,2025-09-13..2026-08-27,Al-Rayyan SC,16,ويسلي,Wesley Ribeiro,2025-11-09..2026-04-27,Al-Rayyan SC,6,,QAT,0.6,Al-Rayyan SC,6/6,100.0,False,
423725,A. Shahabi,2025-08-14..2026-04-27,Al Ahli Doha,9,,Ali Mohammad Shahabi,2023-12-21..2024-12-07,Al Ahli Doha,9,,QAT,0.6,Al Ahli Doha,0/9,0.0,True,
423725,A. Shahabi,2025-08-14..2026-04-27,Al Ahli Doha,9,,Ali Mohammed Shahabi,2025-02-28..2026-04-27,Al Ahli Doha,11,,QAT,0.6,Al Ahli Doha,6/9,66.7,True,
36658,I. Dayo,2023-08-27..2025-11-22,"Renaissance Berkane, UMM Salal",59,,Issoufou Dayo,2025-11-08..2025-11-22,UMM Salal,2,,"MAR, QAT",0.6,UMM Salal,2/2,100.0,True,
528267,Sultan,2025-08-29..2025-08-29,Al Shabab,1,,Sultan Al Anzi,2025-09-12..2026-05-20,Al Shabab,15,,SAU,0.6,Al Shabab,0/1,0.0,True,
310083,Mostafa Abdelrahim,2024-12-01..2025-05-28,National Bank of Egypt,19,,Mostafa Shehata,2024-12-01..2026-05-29,National Bank of Egypt,26,,EGY,0.606,National Bank of Egypt,18/19,94.7,True,
50372,Khaled Al Dhanhani,2022-09-03..2023-04-23,Sharjah FC,23,,Khaled Ebraheim,2023-08-18..2026-09-05,Sharjah FC,73,,UAE,0.606,Sharjah FC,0/23,0.0,True,
101732,Darwish Mohammad,2022-09-03..2025-05-25,"Al Bataeh, Sharjah FC",71,,Darwish bin Habib,2023-08-18..2026-04-23,"Al Bataeh, Sharjah FC",56,,UAE,0.606,"Al Bataeh, Sharjah FC",43/56,76.8,True,
579637,A. Al Hosani,2025-10-17..2026-01-19,Al-Dhafra,2,,Abdulla Najy Alhosani,2026-01-19..2026-01-19,Al-Dhafra,1,,UAE,0.606,Al-Dhafra,1/1,100.0,False,
199349,A. Al Yazidi,2025-08-16..2026-08-28,Al Sadd,22,,Abdulla Badr Alyazidi,2024-04-28..2024-04-28,Al Sadd,1,,QAT,0.606,Al Sadd,0/1,0.0,False,
533937,K. Bauobida,2026-08-21..2026-08-29,Al-Arabi SC,2,,Khatab Bauobida Ziadeh,2026-08-21..2026-08-21,Al-Arabi SC,1,,QAT,0.606,Al-Arabi SC,1/1,100.0,False,
105350,Khalifa Al-Hammadi,2024-03-02..2026-05-05,Al-Jazira,39,,Khalifa Mubarak,2023-08-19..2023-12-15,Al-Jazira,10,,UAE,0.606,Al-Jazira,0/10,0.0,False,
584515,A. Al Zaid,2025-12-31..2026-09-03,"Al Diriyah, Al-Hilal Saudi FC",4,عبدالله الزيد,Abdullah Zaid,2026-08-21..2026-08-29,Al Diriyah,6,عبدالله زيد,SAU,0.609,Al Diriyah,0/3,0.0,True,
284757,Mohamed Hesham,2024-10-31..2025-05-28,"Future FC, Petrojet",26,,N. Hesham,2025-08-09..2026-09-02,El Mokawloon,25,,EGY,0.609,,0/25,0.0,False,
382916,M. Mosaad,2025-08-09..2026-09-02,Future FC,31,,Mohamed Mossad,2024-10-31..2026-09-09,Future FC,20,,EGY,0.609,Future FC,2/19,10.5,True,
561485,M. Harsha,2026-08-23..2026-09-01,Olympic El Qanah,2,,Mahmoud Hersha,2026-08-23..2026-09-01,Olympic El Qanah,4,,EGY,0.609,Olympic El Qanah,2/2,100.0,True,
354805,A. Lilday,2022-10-25..2023-06-03,Smouha SC,19,,Abubakar Liday,2023-06-03..2026-08-31,"Al Ittihad, Petrojet, Smouha SC",66,,EGY,0.609,Smouha SC,1/19,5.3,True,
56025,A. Gnezda Cerin,2026-08-30..2026-08-30,Al Wahda FC,1,,A. Čerin,2026-09-06..2026-09-06,Al Wahda FC,2,,UAE,0.609,Al Wahda FC,0/1,0.0,True,
50547,K. Al Senani,2025-08-17..2026-08-15,"Al-Wasl FC, Shabab Al Ahli Dubai",20,,Khaled Saif,2023-08-19..2026-04-05,Al-Wasl FC,63,,UAE,0.609,Al-Wasl FC,12/20,60.0,True,
402425,A. Cisse,2022-12-20..2024-06-01,Baniyas SC,9,,Aboubacar Cisse,2023-09-29..2025-05-24,Baniyas SC,27,,UAE,0.609,Baniyas SC,7/9,77.8,True,
50295,Sabil Jaseem,2023-08-18..2024-06-01,Ajman,5,,Sebil Saleh,2022-09-15..2022-09-15,Dibba Al-Fujairah,1,,UAE,0.609,,0/1,0.0,True,
428224,Ahmed Gomma,2023-07-26..2025-02-21,"Al Ahly, Future FC",30,,Ahmed Kabaka,2024-05-23..2025-03-11,Future FC,26,,EGY,0.609,Future FC,22/26,84.6,False,
303217,I. Hesham,2025-08-09..2025-09-17,El Mokawloon,5,,Mohamed Hesham,2025-08-09..2025-09-17,El Mokawloon,5,,EGY,0.609,El Mokawloon,5/5,100.0,False,
493329,F. Kesse,2025-02-17..2025-02-17,Future FC,1,,Frederick Kesse,2025-02-17..2025-02-17,Future FC,1,,EGY,0.609,Future FC,1/1,100.0,True,
65456,I. Nwani,2024-12-19..2024-12-19,Haras El Hodood,1,,Ikechukwu Nwani,2024-12-19..2024-12-19,Haras El Hodood,1,,EGY,0.609,Haras El Hodood,1/1,100.0,True,
42036,B. Ellethy,2026-08-20..2026-08-20,Al-Rayyan SC,1,,Bahaa Ellithi,2022-08-01..2025-04-18,"Al Ahli Doha, Al Sadd, Muaither SC",64,,QAT,0.609,,0/1,0.0,True,
2533,A. Hatem,2025-08-14..2026-08-27,Al-Rayyan SC,21,,Abdelaziz Hatem,2023-09-23..2026-04-27,Al-Rayyan SC,40,,QAT,0.609,Al-Rayyan SC,10/21,47.6,True,
2533,A. Hatem,2025-08-14..2026-08-27,Al-Rayyan SC,21,,Abdulaziz Hatem,2023-01-05..2026-09-05,Al-Rayyan SC,53,,QAT,0.609,Al-Rayyan SC,1/21,4.8,True,
503092,N. Tamer,2026-01-16..2026-01-16,Al Ahli Doha,1,,Noureldan Tamer,2024-12-07..2025-04-18,Al Ahli Doha,11,,QAT,0.609,Al Ahli Doha,0/1,0.0,True,
442320,Al Shamrani Bandar,2024-05-11..2024-05-11,Al-Ahli Jeddah,1,بندر الشمراني,Bandar Al Shamrani,2023-11-05..2024-05-11,Al-Ahli Jeddah,3,بندر الشمراني,SAU,0.611,Al-Ahli Jeddah,1/1,100.0,True,
320211,A. Abdulaziz,2025-12-21..2026-05-15,Al Nasr,4,,Mohammad Abdulaziz Abbas,2023-08-19..2026-01-02,Al Nasr,27,,UAE,0.611,Al Nasr,3/4,75.0,True,
50392,M. Alhammadi,2025-08-24..2025-08-24,Al Bataeh,1,,Mohamed Rashid Alhammadi,2022-10-30..2024-06-07,"Al Bataeh, Baniyas SC",37,,UAE,0.611,Al Bataeh,0/1,0.0,False,
140982,S. Moussaddaq Kerboub,2023-08-31..2024-06-14,FUS Rabat,29,,Salah Moussadak,2025-02-11..2025-10-04,Zamalek SC,22,,"EGY, MAR",0.611,,0/22,0.0,True,
339798,Y. M. Ramadan,2025-08-23..2026-08-27,Al Wakrah,10,,Yousef Mohammed Ramadan,2023-09-29..2026-04-27,Al Wakrah,25,,QAT,0.611,Al Wakrah,4/10,40.0,True,
334054,Mostafa Essam,2023-08-17..2026-09-05,Al-Rayyan SC,20,,Mostafa Osama Abouelela,2024-10-18..2026-04-27,Al-Rayyan SC,11,,QAT,0.611,Al-Rayyan SC,2/11,18.2,False,
409484,Ibrahim Al-Hassan,2024-09-22..2026-04-27,Al-Rayyan SC,4,,Ibrahim Mohammadali,2023-09-23..2024-04-28,Al-Rayyan SC,13,,QAT,0.611,Al-Rayyan SC,0/4,0.0,True,
44605,Abdul Aziz Sulaiman Al Dhuwayhi,2026-09-05..2026-09-08,Al-Hazm,4,,Abdulaziz Al-Dwehe,2025-09-12..2026-08-30,Al-Hazm,30,عبدالعزيز الدويحي,SAU,0.612,Al-Hazm,0/2,0.0,True,
576169,H. Al Shurafa,2026-08-28..2026-08-28,Al Riyadh,1,حسام الشرفا,b. A. Al Shurafaa H. b. A.,2026-09-04..2026-09-04,Al Riyadh,2,,SAU,0.615,Al Riyadh,0/1,0.0,True,
3335,Boubakar Kouyaté,2026-08-22..2026-08-28,Al Khaleej Saihat,5,بوبكر كوياتيه,K. Kouyate,2026-08-28..2026-09-03,Al Khaleej Saihat,2,كوياتي,SAU,0.615,Al Khaleej Saihat,1/2,50.0,True,
182429,Ahmed Adel,2023-05-29..2026-09-01,"Al Ittihad, Masr",80,,Ahmed Elkalamawy,2022-10-18..2026-09-09,"Al Ittihad, Masr",29,,EGY,0.615,"Al Ittihad, Masr",4/28,14.3,False,
16838,A. El Said,2025-08-08..2026-08-31,Zamalek SC,25,,Abdallah El-Said,2023-09-21..2026-08-31,"Pyramids FC, Zamalek SC",73,,EGY,0.615,Zamalek SC,25/25,100.0,False,
49622,A. Zouhir,2022-10-15..2026-09-06,Al Wahda FC,58,,Ala Eddine Zouhir,2024-08-23..2025-05-25,Al Wahda FC,23,,UAE,0.615,Al Wahda FC,0/23,0.0,True,
8971,Y. Niakaté,2023-08-18..2026-09-05,Baniyas SC,51,يوسف نياكاتي,Youssouf Niakate,2023-08-18..2026-05-05,Baniyas SC,65,,UAE,0.615,Baniyas SC,48/50,96.0,True,
50520,Abdulrahman Saleh,2022-10-23..2026-09-04,Al-Wasl FC,70,,Ali Saleh,2025-08-17..2026-08-28,Al-Wasl FC,29,علي صالح,UAE,0.615,Al-Wasl FC,0/29,0.0,False,
101732,D. Mohamed,2025-08-16..2026-05-15,Sharjah FC,26,,Darwish Mohammad,2022-09-03..2025-05-25,"Al Bataeh, Sharjah FC",71,,UAE,0.615,Sharjah FC,0/26,0.0,True,
456319,Omar Abdelmawgoud,2026-05-12..2026-05-29,Kahraba Ismailia,2,,Omar Wael,2024-02-19..2024-08-17,Future FC,7,,EGY,0.615,,0/2,0.0,True,
42060,S. Al Brake,2025-08-23..2026-08-29,Al-Duhail SC,21,,Sultan Al-Braik,2022-08-03..2023-05-08,Al-Duhail SC,14,,QAT,0.615,Al-Duhail SC,0/14,0.0,True,
42314,A. Sudarmanto,2025-12-27..2026-08-29,"Al-Gharafa, Al-Sailiya",10,,Andri Syahputra Sudarmanto,2023-10-20..2026-03-18,"Al-Gharafa, Al-Khor, Muaither SC",37,,QAT,0.615,Al-Gharafa,5/10,50.0,True,
377910,H. Kahiout,2025-08-15..2026-04-27,Al-Gharafa,17,,Hamad El Kahlout,2024-09-13..2025-02-27,Al-Gharafa,12,,QAT,0.615,Al-Gharafa,0/12,0.0,True,
2526,Y. Hassan,2025-08-15..2026-04-27,Al-Arabi SC,20,,Yousef Hassan Ali,2024-09-13..2025-04-18,Al-Gharafa,9,,QAT,0.615,,0/9,0.0,False,
57576,Malik Hassan,2024-08-09..2025-04-18,Al-Khor,32,,Mohammad Hasan,2023-08-16..2023-09-01,Muaither SC,3,محمد حسن,QAT,0.615,,0/3,0.0,False,
42249,Saud Abdullah,2022-08-03..2023-05-08,Al-Rayyan SC,13,,Saud Al Hajri,2023-08-17..2024-04-24,Al-Rayyan SC,21,,QAT,0.615,Al-Rayyan SC,0/13,0.0,True,
283057,A. I. Abushanab,2025-08-28..2025-12-28,Al-Duhail SC,4,,Abedalaziz Ismail Abushanab,2022-09-07..2025-04-18,Al-Duhail SC,6,,QAT,0.619,Al-Duhail SC,0/4,0.0,True,
269278,A. Mohamed,2025-08-19..2026-08-26,"Al Ittihad, Smouha SC",28,,Abdel Ghani Mohamed,2022-11-30..2025-05-29,Al Ittihad,78,,EGY,0.621,Al Ittihad,0/28,0.0,False,
458144,A. Ramadan,2026-08-22..2026-08-22,Petrojet,1,,Abdelrahman Ramadan,2024-02-20..2026-08-31,"Al Ahly, El Dakhleya, Petrojet",11,,EGY,0.621,Petrojet,0/1,0.0,False,
156769,Bruno Conceição,2024-11-23..2025-05-25,Al-Jazira,18,,Bruno Oliveira,2023-08-25..2026-04-24,Al-Jazira,52,,UAE,0.621,Al-Jazira,15/18,83.3,True,
320199,Rakaan Al Menhali,2023-12-08..2025-05-25,"Al-Jazira, Shabab Al Ahli Dubai",23,,Rakan Waleed,2023-12-08..2026-04-29,"Al-Jazira, Shabab Al Ahli Dubai",32,,UAE,0.621,"Al-Jazira, Shabab Al Ahli Dubai",22/23,95.7,True,
50518,Salem Al Azizi,2022-09-02..2025-05-25,Al-Wasl FC,52,,Salem Juma Awad,2023-08-19..2025-05-20,Al-Wasl FC,40,,UAE,0.621,Al-Wasl FC,40/40,100.0,False,
390207,Ahmed Eid,2023-07-08..2026-05-29,Al Ittihad,46,,Ahmed Eid Abdel Naby,2022-10-18..2024-07-31,Al Ittihad,51,,EGY,0.621,Al Ittihad,27/46,58.7,False,
295648,A. Castelo,2025-08-09..2026-02-04,Masr,16,,Ahmed Fathy Castelo,2022-10-18..2025-05-29,"Aswan Sc, Ghazl El Mehalla",55,,EGY,0.621,,0/16,0.0,True,
335927,I. El Mizzayn,2025-08-10..2025-10-26,Pharco,8,,Islam Al Mazayen,2022-12-16..2024-02-23,"AL Masry, Baladiyyat Al Mehalla, Ceramica Cleopatra",13,,EGY,0.621,,0/8,0.0,True,
277022,S. Yansane,2025-08-14..2026-08-29,"Al Ahli Doha, Al-Duhail SC",22,,Sekou Oumar Yansane,2023-09-23..2026-04-27,Al Ahli Doha,46,,QAT,0.621,Al Ahli Doha,9/22,40.9,True,
276964,Ahmad Hassan,2025-08-16..2026-08-28,"Al-Duhail SC, Lusail City",21,أحمد حسن,Amir Hassan Katol,2026-01-30..2026-04-27,Al-Duhail SC,8,,QAT,0.621,Al-Duhail SC,8/8,100.0,False,
42252,A. El Fadil,2026-08-20..2026-08-20,Qatar SC,1,,Anas Elfadil Ahmed,2024-08-09..2026-09-03,"Al-Khor, Qatar SC",4,,QAT,0.621,Qatar SC,0/1,0.0,True,
182424,A. Mohamed,2025-08-14..2026-08-29,Al-Sailiya,23,,Abdulrahman Mohamed,2025-11-08..2026-09-03,Al-Sailiya,13,,QAT,0.621,Al-Sailiya,11/12,91.7,False,
2527,Abdelkarim Hassan,2024-08-11..2026-09-04,"Al Shamal, Al Wakrah",34,,Ahmad Hassan,2026-02-06..2026-08-27,"Al Shamal, Al Wakrah",5,أحمد حسن,QAT,0.621,"Al Shamal, Al Wakrah",4/5,80.0,False,
